id,proj_title,currency,value,update_count,publishing_status,status,funded,Organisation,created_at
1528,Furnishing of womenâ€™s shelters,EUR,"25,000.00",0,published,Completed,"25,000.00",962,2013-11-08
1529,Water 4 Tomorrow,EUR,"16,000.00",0,published,Completed,"16,000.00",273,2013-11-08
1530,Establishing small libraries,EUR,"45,000.00",0,published,Completed,"45,000.00",962,2013-11-08
1531,Care for children living with HIV/Aids,EUR,"14,000.00",0,published,Completed,"14,000.00",273,2013-11-08
1532,Mushrooms production,EUR,"50,000.00",0,published,Completed,"50,000.00",464,2013-11-08
1533,Lighten their Future,EUR,"19,500.00",0,published,Completed,"19,500.00",962,2013-11-08
1534,Reconstruction of Codrington College,EUR,"30,000.00",1,published,Active,"30,000.00",962,2013-11-08
1535,Care for children with mental disabilities,EUR,"82,000.00",0,published,Active,"82,000.00",962,2013-11-08
1536,Empowerment behind bars III,EUR,"20,000.00",0,published,Completed,"20,000.00",962,2013-11-08
1537,Financial independence for women,EUR,"31,750.00",0,published,Completed,"31,750.00",1777,2013-11-08
1538,Strengthening Women's Leadership,EUR,"281,568.00",4,published,Completed,"281,568.00",962,2013-11-08
1539,Rainwater Collection and Water Purification,EUR,"30,000.00",0,published,Completed,"30,000.00",962,2013-11-08
1540,Workshops for youth in prison,EUR,"58,139.00",1,published,Completed,"58,139.00",962,2013-11-08
1541,Improving maternal and child health,EUR,"26,675.00",0,published,Completed,"26,675.00",1785,2013-11-08
1542,Media library for anatomy program,EUR,"25,000.00",0,published,Active,"25,000.00",1780,2013-11-08
1543,Kofale Health Clinic,EUR,"80,625.00",0,published,Active,"80,625.00",962,2013-11-08
1544,Building a future,EUR,"209,850.00",0,published,Completed,"209,850.00",273,2013-11-08
1545,Health care for undocumented migrants,EUR,"131,248.00",0,published,Completed,"131,248.00",1653,2013-11-08
1546,Rehabilitation unit in Sumve Hospital,EUR,"43,000.00",0,published,Active,"43,000.00",962,2013-11-08
1547,Day care in Bangalore,EUR,"27,700.00",0,published,Completed,"27,700.00",962,2013-11-08
1548,Peer support and education for youth,EUR,"32,450.00",0,published,Active,"32,450.00",962,2013-11-08
1549,Community HIV/AIDS prevention and care,EUR,"103,092.00",0,published,Completed,"103,092.00",962,2013-11-08
1550,Zenji treasures,EUR,"16,000.00",0,published,Completed,"16,000.00",962,2013-11-08
1551,Pigs for Pencils,EUR,"36,994.00",0,published,Active,"36,994.00",962,2013-11-08
1552,Sharing riches,EUR,"16,844.00",0,published,Active,"16,844.00",962,2013-11-08
1553,"Water, sanitation and hygiene education",EUR,"93,604.00",0,published,Active,"93,604.00",1595,2013-11-08
1554,Lobby and information undocumented migrants,EUR,"25,000.00",0,published,Completed,"25,000.00",1732,2013-11-08
1555,Fresh drinking water project,EUR,"48,200.00",0,published,Active,"48,200.00",273,2013-11-08
1556,Clean water as an important start,EUR,"117,395.00",0,published,Active,"117,395.00",115,2013-11-08
1557,Contribution to lobby & advocacy networks,EUR,"50,000.00",0,published,Active,"50,000.00",464,2013-11-08
1558,Construction of an eye clinic,EUR,"65,000.00",0,published,Active,"65,000.00",273,2013-11-08
1559,Release children from cleft lip or palate,EUR,"30,000.00",0,published,Active,"30,000.00",1738,2013-11-08
1560,Clean Cooking Stoves for rural households,EUR,"34,636.00",0,published,Active,"34,636.00",464,2013-11-08
1561,Day for Private Initiatives 2013,EUR,"113,395.00",0,published,Completed,"113,395.00",962,2013-11-08
1562,Knowledge program emerging powers in Africa,EUR,"65,000.00",0,published,Active,"65,000.00",464,2013-11-08
1563,Microfinance for rural areas in Ethiopia,EUR,"530,000.00",0,published,Active,"530,000.00",273,2013-11-08
1564,Credit for rural areas,EUR,"600,000.00",0,published,Active,"600,000.00",953,2013-11-08
1565,Loan to Opportunity Kenya Limited 2013,EUR,"865,000.00",0,published,Active,"865,000.00",953,2013-11-08
1566,Promote entrepreneurship with microfinance,EUR,"1,152,684.00",0,published,Active,"1,152,684.00",953,2013-11-08
1567,Knowledge management and partner support,EUR,"85,577.00",0,published,Active,"85,577.00",1717,2013-11-08
1568,Securing livelihoods in post-conflict area,EUR,"558,050.00",1,published,Active,"558,050.00",273,2013-11-08
1569,Spices Producer support Investment Fund,EUR,"250,000.00",0,published,Active,"250,000.00",273,2013-11-08
1570,Lobby capacities of farmer organizations,EUR,"100,000.00",0,published,Active,"100,000.00",1099,2013-11-08
1571,Small farmer's access to financial services,EUR,"338,000.00",0,published,Active,"338,000.00",1099,2013-11-08
1572,Evidence based advocacy on land issues,EUR,"239,900.00",1,published,Active,"239,900.00",1099,2013-11-08
1573,Enhancing Economic Performance of Farmers,EUR,"312,187.00",0,published,Active,"312,187.00",1099,2013-11-08
1574,Small scale dairy industries,EUR,"1,550,000.00",0,published,Active,"1,550,000.00",1099,2013-11-08
1575,Plantain and potato value chain development,EUR,"123,000.00",0,published,Active,"123,000.00",1812,2013-11-08
1576,Akvo RSR Update App,EUR,"50,000.00",38,published,Completed,"50,000.00",272,2013-11-12
1577,"Water, sanitation and hygiene in Ethiopia",EUR,"83,416.00",1,published,H,"69,744.40",1151,2013-11-13
1578,WASH Consortium - Akvo FLOW,EUR,"38,000.00",0,published,Active,"38,000.00",440,2013-11-18
1579,DRR program in Central America,EUR,"1,172,170.00",11,published,Active,"1,172,170.00",273,2013-12-03
1580,CRS Emergency response Typhoon Haiyan,EUR,"200,000.00",0,published,Active,"200,000.00",1358,2013-12-11
1581,School Adoption Program Ghana fase II 2014,EUR,"114,976.00",0,published,Active,"114,976.00",43,2013-12-18
1582,"Water for life - Nakuru, Kenya",EUR,"117,000.00",1,published,Active,"117,000.00",43,2013-12-18
1583,"Water for Life in Dhaka, Bangladesh",EUR,"338,678.00",1,published,Active,"338,678.00",8,2013-12-18
1584,Prepaid Handpumps Kenya,EUR,"161,050.00",9,published,Active,"161,050.00",881,2013-12-18
1585,Santeen,EUR,"8,650.00",0,published,H,"2,198.82",2150,2013-12-18
1587,Watervoorziening voor school in Kameroen,EUR,"4,000.00",5,published,Active,"4,000.00",1151,2013-12-23
1588,Fite Bako water project,EUR,"11,702.00",1,published,Active,"11,701.82",1151,2014-01-06
1589,"Clean Water, Conserve Water in Moradabad",EUR,"65,200.00",0,published,H,"18,780.00",2150,2014-01-15
1591,Productive Reuse of Waste for Food Production,EUR,"17,750.00",2,published,Active,"17,750.00",35,2014-01-17
1592,Toilets and Improved Cooking Stoves,EUR,"23,407.00",1,published,Active,"23,407.00",43,2014-01-17
1593,Young Football Volunteers,USD,"442,144.00",4,published,Active,"442,144.00",739,2014-01-22
1594,Performance Improvement Water Company Bonaire,EUR,"286,000.00",1,published,Active,"428,000.00",678,2014-01-22
1595,Improved capacity drinking water FIPAG Norte,EUR,"1,243,320.00",4,published,Active,"1,073,320.00",1354,2014-01-22
1596,Reducing Non Revenue Water in Morogoro,EUR,"59,730.00",0,published,Active,"59,730.00",678,2014-01-22
1597,"Source to Tap and Back, Ethiopia",EUR,"7,100,000.00",1,published,Active,"7,100,000.00",678,2014-01-22
1598,"Water Operator Partnership, Dhaka, Bangladesh",EUR,"6,800,000.00",13,published,Active,"6,800,000.00",1837,2014-01-22
1599,Realizing Sustainable Water Services,EUR,"5,590,963.00",1,published,Active,"5,479,144.00",1234,2014-01-22
1600,Climate change and drinking water supply ,EUR,"10,000,000.00",0,published,Active,"9,350,000.00",1430,2014-01-22
1601,Institutional strengthening of FIPAG,EUR,"7,300,000.00",8,published,Active,"7,300,000.00",911,2014-01-27
1602,The Copperbelt Water Operator Partnership,EUR,"1,319,200.00",4,published,Active,"1,361,416.00",678,2014-01-27
1603,Peri-urban Water Supply and Sanitation,EUR,"3,850,000.00",1,published,Active,"3,850,000.00",678,2014-01-27
1604,The Centre of Expertise,EUR,"1,000,000.00",11,published,Active,"1,000,000.00",1629,2014-01-27
1605,"Water Quality Monitoring/Surveillance, Ghana",EUR,"1,141,700.00",11,published,Active,"1,141,700.00",2311,2014-01-27
1606,WASH project in Southern Ethiopia,EUR,"32,000.00",1,published,Active,"32,000.00",43,2014-01-27
1607,Enhancing water service providers performance,EUR,"1,194,030.00",0,published,Active,"1,217,910.00",1691,2014-01-27
1608,"Urban Dredging Demonstration Project, Dhaka ",EUR,"7,500,000.00",14,published,Active,"7,500,000.00",1837,2014-01-28
1609,Better Water Services in Naivasha,EUR,"5,100,000.00",2,published,Active,"4,309,500.00",1841,2014-01-28
1610,Capacity Building in Kisumu and Nakuru,EUR,"1,341,488.00",1,published,Active,"1,336,961.00",1089,2014-01-28
1611,Enhancing water services in Mombasa,EUR,"7,400,000.00",0,published,Active,"5,712,800.00",882,2014-01-28
1612,Nakuru County Sanitation Project,EUR,"4,200,000.00",5,published,Active,"1,260,000.00",881,2014-01-28
1613,Enhancing Water Asset Management,EUR,"1,540,000.00",13,published,Active,"1,543,325.00",2161,2014-01-28
1614," Capacity Building in Oromia, Ethiopia",EUR,"1,216,384.00",0,published,Active,"1,216,385.00",1354,2014-01-28
1615,Sustainable Access to improved WASH Services ,EUR,"1,131,902.00",0,published,Active,"1,131,902.00",1824,2014-01-28
1616,Cooperation between SONEB and Brabant Water,EUR,"40,000.00",5,published,Active,"40,000.00",1684,2014-01-28
1617,Data gathering and Mapping in West Africa,EUR,"40,000.00",5,published,Active,"40,000.00",464,2014-01-28
1618,EnterWASH: Enterprising in WASH sector,EUR,"40,000.00",8,published,Active,"40,000.00",464,2014-01-28
1619,Consultancy in water supply and sanitation,EUR,"40,000.00",4,published,Active,"40,000.00",464,2014-01-28
1620,Rural drinking water supply in Uganda,EUR,"40,000.00",2,published,Active,"40,000.00",464,2014-01-28
1621,YEP Water Northern Uganda,EUR,"40,000.00",3,published,Active,"40,000.00",464,2014-01-28
1622,"YEP | Drinking water | Dhaka, Bangladesh",EUR,"40,000.00",3,published,Active,"40,000.00",1686,2014-01-28
1623,Joint Zambezi River Basin E-flow Programme,EUR,"40,000.00",1,published,Active,"40,000.00",1975,2014-01-28
1624,"Rehabilitation of Canal del Dique, Colombia",EUR,"40,000.00",1,published,Active,"40,000.00",1684,2014-01-28
1625,Land Use Planning in the Central Rift Valley,EUR,"40,000.00",8,published,Active,"40,000.00",1684,2014-01-28
1626,Monitoring and Evaluation in Bangladesh,EUR,"40,000.00",3,published,Active,"40,000.00",464,2014-01-28
1627,Yep Water in Northern Uganda,EUR,"12,000.00",2,published,Active,"12,000.00",464,2014-01-28
1628,"WASH Project in Amuria, Uganda",EUR,"12,000.00",4,published,Active,"12,000.00",464,2014-01-28
1629,Improvement of water supply network,EUR,"12,000.00",6,published,Active,"12,000.00",464,2014-01-28
1630,One hundred wetlands in Northern Uganda,EUR,"12,000.00",4,published,Active,"12,000.00",464,2014-01-28
1631,Supporting West Africa hub in IT and GIS,EUR,"12,000.00",1,published,Active,"12,000.00",464,2014-01-28
1632,Modeste Spero Tokpon,EUR,"12,000.00",1,published,Active,"12,000.00",190,2014-01-28
1633,EnterWASH,EUR,"12,000.00",1,published,Active,"12,000.00",464,2014-01-28
1634,Project MULGRO ,EUR,"12,000.00",4,published,Active,"12,000.00",464,2014-01-28
1635,Better health through mobiles & computers,EUR,"180,000.00",0,published,Completed,"180,000.00",273,2014-01-28
1636,Channeling India's Entrepreneural Energy,EUR,"1,659,818.00",0,published,Active,"1,659,818.00",464,2014-01-28
1637,Networking to battle urban poverty,EUR,"13,123,000.00",0,published,Completed,"13,123,000.00",464,2014-01-28
1638,Ondoy-Pepeng Rehabilitation Fund,EUR,"1,650,000.00",0,published,Active,"1,650,000.00",273,2014-01-28
1639,Microfinance in Uttar Pradesh and Bihar,EUR,"500,000.00",0,published,Active,"500,000.00",1422,2014-01-28
1640,General health and Health Insurance 2010-2013,EUR,"455,000.00",0,published,Active,"455,000.00",1856,2014-01-28
1641,Telemedicine in Tanzania,EUR,"55,000.00",0,published,Completed,"55,000.00",273,2014-01-28
1642,Investing in a worldwide Rural Fund,EUR,"2,500,326.00",0,published,Active,"2,500,326.00",273,2014-01-28
1643,Integrated ICT activities in health system,EUR,"402,351.00",1,published,Active,"402,351.00",42,2014-01-28
1644,Medical care for undocumented migrants,EUR,"25,000.00",0,published,Completed,"25,000.00",273,2014-01-28
1645,Microfinance in Madhya Pradesh,EUR,"450,000.00",0,published,Active,"450,000.00",273,2014-01-28
1646,Providing access to capital for agri-SMEs,EUR,"10,100,000.00",0,published,Active,"10,100,000.00",273,2014-01-28
1647,Integration of ICT in PBF program,EUR,"146,056.00",10,published,Completed,"146,056.00",272,2014-01-28
1648,Safe Motherhood campaign,EUR,"62,803.00",0,published,Completed,"62,803.00",1906,2014-01-28
1649,Advocacy for Rights to Health Services,EUR,"268,513.00",0,published,Active,"268,513.00",949,2014-01-28
1650,National depot for essential medicines,EUR,"250,885.00",0,published,Active,"250,885.00",949,2014-01-28
1651,Improving data management in Home Based Care,EUR,"13,533.00",0,published,Active,"13,533.00",1297,2014-01-28
1652,Stimulate agri production by microfinance,EUR,"760,290.00",0,published,Active,"760,290.00",273,2014-01-28
1653,Implementing Integrated e-Health applications,EUR,"232,553.00",0,published,Active,"232,553.00",949,2014-01-28
1654,Restoring local ecosystems,EUR,"477,741.00",5,published,Active,"477,741.00",273,2014-01-28
1655,Theatre activities for Palestinian youth,EUR,"947,799.00",0,published,Active,"947,799.00",464,2014-01-28
1656,Supporting agricultural enterprises,EUR,"100,000.00",0,published,Active,"100,000.00",273,2014-01-28
1657,Women empowerment in relation to peace,EUR,"40,000.00",1,published,Active,"40,000.00",273,2014-01-28
1658,Alternative News Portal for Social Change,EUR,"206,859.00",0,published,Active,"206,859.00",955,2014-01-28
1659,Reducing vulnerability to climate change,EUR,"89,593.00",0,published,Active,"89,593.00",1653,2014-01-28
1660,Disaster Preparedness in South Sudan,EUR,"221,500.00",1,published,Active,"221,500.00",961,2014-01-28
1661,Capacity building for local organization,EUR,"239,621.00",0,published,Active,"239,621.00",1530,2014-01-28
1662,Local Conditional Cash Transfer project,EUR,"155,420.00",0,published,Active,"155,420.00",949,2014-01-28
1663,Result based education and care for children,EUR,"530,240.00",0,published,Active,"530,240.00",1527,2014-01-28
1664,Youth empowerment through sports and arts,EUR,"809,137.00",1,published,Active,"809,137.00",1354,2014-01-28
1665,Equity fund health insurance,EUR,"50,000.00",0,published,Active,"50,000.00",1385,2014-01-28
1666,Safe drinking water for Sofyanin village,EUR,"50,000.00",0,published,Completed,"50,000.00",962,2014-01-28
1667,Accompaniment in CCT program,EUR,0.00,0,published,Active,0.00,273,2014-01-28
1668,Additional loan for expansion to Mekong Delta,EUR,"500,000.00",0,published,Active,"500,000.00",273,2014-01-28
1669,Empowering Minority Communities in Haifa,EUR,"168,977.00",0,published,Active,"168,977.00",1857,2014-01-28
1670,Relieving pastoralist women of poverty,EUR,"140,118.00",0,published,Active,"140,118.00",464,2014-01-28
1671,Innovations for mother and child health,EUR,"525,252.00",1,published,Active,"525,252.00",34,2014-01-28
1672,Agricultural finance product development,EUR,"989,774.00",0,published,Active,"989,774.00",1354,2014-01-28
1673,Strengthening community leadership,EUR,"46,117.00",0,published,Active,"46,117.00",1653,2014-01-28
1674,"Maternal, Infant and Reproductive Health",EUR,"75,000.00",1,published,Active,"75,000.00",1881,2014-01-28
1675,Reproductive health services for girls,EUR,"361,000.00",0,published,Active,"361,000.00",1297,2014-01-28
1676,Sustainable Microfinance in Vietnam,EUR,"30,000.00",0,published,Active,"30,000.00",953,2014-01-28
1677,Preparing Teeru community for drought,EUR,"98,103.00",1,published,Active,"98,103.00",1358,2014-01-28
1678,Impunity related to violence against women,EUR,"53,922.00",0,published,Active,"53,922.00",1915,2014-01-28
1679,Strengthened health care and rights,EUR,"352,720.00",0,published,Active,"352,720.00",949,2014-01-28
1680,Non Food Items Kits for Displaced Families,EUR,"565,500.00",0,published,Active,"565,500.00",1384,2014-01-28
1681,Resilience building in Arero,EUR,"311,207.00",0,published,Active,"311,207.00",614,2014-01-28
1682,Trauma relief for women and girls in Gaza,EUR,"50,307.00",0,published,Active,"50,307.00",1306,2014-01-28
1683,Support for children from poor families,EUR,"22,500.00",0,published,Completed,"22,500.00",273,2014-01-28
1684,Business Plan Results Based Financing Trainin,EUR,"80,685.00",0,published,Active,"80,685.00",1800,2014-01-28
1685,Use of computers in improving health services,EUR,"162,613.00",1,published,Active,"162,613.00",42,2014-01-28
1686,Building a Culture of Peace,EUR,"157,903.00",0,published,Active,"157,903.00",273,2014-01-28
1687,Equity investments in Eastern African MFIs,EUR,"3,370,786.00",0,published,Active,"3,370,786.00",273,2014-01-28
1688,Adapting pastoralism to climate change,EUR,"863,546.00",0,published,Active,"863,546.00",961,2014-01-28
1689,Enabling Access to health through ICT,EUR,"126,989.00",1,published,Active,"126,989.00",273,2014-01-28
1690,Support Healthcare of chronic diseases,EUR,"47,563.00",0,published,Active,"47,563.00",273,2014-01-28
